Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1770257645,20,,Aggregated,33.700000,0.000000,7,7,8,8,8,11,440,600,800,970,1100,81703,78858,7,24.148440043804538,0.42308899992349325,1149.6964379994097,23.52723890187631
1770257646,20,,Aggregated,35.400000,0.000000,7,7,8,8,8,11,440,600,800,970,1100,81749,78858,7,24.407792827422526,0.42308899992349325,1149.6964379994097,23.891888585793097
1770257647,20,,Aggregated,34.000000,0.000000,7,7,8,8,8,11,440,600,800,970,1100,81771,78858,7,24.56855626324693,0.42308899992349325,1149.6964379994097,24.061317582027858
1770257648,20,,Aggregated,34.800000,0.000000,7,7,8,8,8,12,440,600,800,970,1100,81812,78858,7,24.848357485050602,0.42308899992349325,1149.6964379994097,24.374028259912972
1770257649,20,,Aggregated,34.700000,0.000000,7,7,8,8,8,12,440,610,800,970,1100,81840,78858,7,25.05351061161976,0.42308899992349325,1149.6964379994097,24.60210166177908
1770257650,20,,Aggregated,36.000000,0.000000,7,7,8,8,8,12,440,610,800,970,1100,81876,78858,7,25.25423737103624,0.42308899992349325,1149.6964379994097,24.894535639259367
1770257651,20,,Aggregated,35.600000,0.000000,7,7,8,8,8,13,440,610,800,970,1100,81917,78858,7,25.549046429251053,0.42308899992349325,1149.6964379994097,25.252841290574604
1770257652,20,,Aggregated,35.200000,0.000000,7,7,8,8,8,15,440,610,800,970,1100,81952,78858,7,25.759791614871617,0.42308899992349325,1149.6964379994097,25.53816868410777
1770257653,20,,Aggregated,35.100000,0.000000,7,7,8,8,8,17,440,610,800,970,1100,81986,78858,7,25.955058080135174,0.42308899992349325,1149.6964379994097,25.81917644475886
1770257654,20,,Aggregated,36.200000,0.000000,7,7,8,8,8,17,440,620,800,970,1100,82028,78858,7,26.221310186240842,0.42308899992349325,1149.6964379994097,26.158665333788463
1770257655,20,,Aggregated,36.100000,0.000000,7,7,8,8,8,18,440,620,800,970,1100,82073,78858,7,26.476841862816865,0.42308899992349325,1149.6964379994097,26.517685475125802
